id_poliza,fecha_emision,id_cliente,id_corredor,id_aseguradora,id_tipo_seguro,prima,comision,monto_asegurado,motivo_rechazo
13818,,757,111,10,9,855.41,119.11,96026.42,fechaEmision_vacia
13819,2025-08-06,1422,44,4,4,614.44,100.19,,montoAsegurado_vacio
13820,2025-07-21,1948,55,5,2,,83.23,66845.06,prima_vacia
13821,2025-03-04,2441,93,15,4,1477.32,368.97,,montoAsegurado_vacio
13823,2025-04-10,2921,5,7,7,1674.13,167.18,,montoAsegurado_vacio
13824,2025-04-20,550,8,14,8,,256.62,191566.6,prima_vacia
13825,2025-04-03,1766,7,13,12,,,,prima_vacia;comision_vacia;montoAsegurado_vacio
13826,2025-12-30,3541,65,13,3,,222.29,324221.99,prima_vacia
13827,2025-02-15,844,80,9,7,1495.9,98.39,,montoAsegurado_vacio
13828,2025-11-05,2912,80,6,9,,167.27,,prima_vacia;montoAsegurado_vacio
13829,2025-05-08,1175,66,2,4,976.6,126.67,,montoAsegurado_vacio
13831,2025-11-27,1793,25,6,10,967.17,137.35,,montoAsegurado_vacio
13832,2026-01-23,687,43,1,6,,278.77,180819.72,prima_vacia
13833,2025-09-14,881,9,11,1,1532.09,101.83,,montoAsegurado_vacio
13834,2025-11-29,1805,33,4,8,850.58,,58195.72,comision_vacia
13836,2025-10-31,2768,72,3,5,359.47,87.41,,montoAsegurado_vacio
13838,2025-02-12,740,55,11,8,58.7,6.48,,montoAsegurado_vacio
13839,2025-01-20,2206,22,5,11,856.25,,37452.54,comision_vacia
13840,,1696,15,11,3,662.37,73.76,,fechaEmision_vacia;montoAsegurado_vacio
13841,2025-09-30,1610,77,1,2,,321.27,161577.7,prima_vacia
13842,2026-02-13,1512,66,5,7,,384.21,,prima_vacia;montoAsegurado_vacio
13843,2025-06-05,1191,37,4,5,,103.89,,prima_vacia;montoAsegurado_vacio
13844,2025-09-12,1496,63,15,7,1970.71,177.46,,montoAsegurado_vacio
13845,2025-05-23,1528,43,2,1,927.25,,146247.14,comision_vacia
13846,,416,30,11,12,540.82,,,fechaEmision_vacia;comision_vacia;montoAsegurado_vacio
13847,2025-01-11,2838,7,11,10,219.35,25.4,,montoAsegurado_vacio
13850,2026-01-31,1652,23,5,8,,84.08,,prima_vacia;montoAsegurado_vacio
13852,2025-03-06,1134,49,7,11,195.73,28.25,,montoAsegurado_vacio
13856,2025-02-01,2361,71,13,3,1703.74,292.95,,montoAsegurado_vacio
13857,2025-12-13,916,41,11,8,1716.98,106.96,,montoAsegurado_vacio
13860,2025-01-28,286,42,9,8,,217.72,,prima_vacia;montoAsegurado_vacio
13861,2025-04-16,458,68,9,8,,326.24,161608.99,prima_vacia
13862,2025-12-25,2735,27,1,11,,78.09,,prima_vacia;montoAsegurado_vacio
13863,,1747,77,11,3,1328.88,,241896.74,fechaEmision_vacia;comision_vacia
13864,2025-09-11,2746,51,6,12,1419.97,321.52,,montoAsegurado_vacio
13865,2025-12-19,1964,38,10,3,980.83,,56895.81,comision_vacia
13868,2025-12-16,557,12,1,4,,,42885.66,prima_vacia;comision_vacia
13869,2025-12-27,292,49,7,9,1159.05,168.98,,montoAsegurado_vacio
13870,2025-05-08,461,68,4,12,1042.6,200.66,,montoAsegurado_vacio
13871,2025-04-16,2621,78,2,6,1510.79,260.11,,montoAsegurado_vacio
13873,2026-01-13,1924,14,9,6,780.43,148.82,,montoAsegurado_vacio
13874,,1195,57,8,6,1868.1,458.91,365263.64,fechaEmision_vacia
13875,2025-11-23,234,62,8,8,1897.23,325.38,,montoAsegurado_vacio
13877,,490,42,7,8,,12.78,,fechaEmision_vacia;prima_vacia;montoAsegurado_vacio
13878,2025-11-17,996,34,10,3,467.71,,,comision_vacia;montoAsegurado_vacio
13880,2025-09-22,167,9,4,5,,96.0,,prima_vacia;montoAsegurado_vacio
13881,2025-11-26,2613,67,2,2,1972.67,,149673.55,comision_vacia
13884,2025-07-11,2868,12,2,1,,,,prima_vacia;comision_vacia;montoAsegurado_vacio
13885,,1403,10,4,7,647.4,154.97,29232.18,fechaEmision_vacia
13887,2026-02-19,1017,64,11,5,1674.72,,,comision_vacia;montoAsegurado_vacio
13888,2025-04-11,1356,43,2,8,717.36,114.57,,montoAsegurado_vacio
13889,,391,70,14,2,1342.26,134.44,116306.44,fechaEmision_vacia
13890,2025-06-29,1876,61,8,3,418.39,,,comision_vacia;montoAsegurado_vacio
13891,2025-06-28,289,14,13,4,969.25,,92059.37,comision_vacia
13892,2025-09-19,763,74,11,10,214.92,34.47,,montoAsegurado_vacio
13895,2025-02-05,1840,42,3,11,667.58,118.99,,montoAsegurado_vacio
13896,2025-02-06,610,8,4,11,1603.82,97.01,,montoAsegurado_vacio
13897,2025-12-11,2842,59,2,9,,98.08,272145.67,prima_vacia
13898,2025-11-07,2097,28,5,4,,168.36,145265.96,prima_vacia
13901,2026-01-03,118,18,6,11,517.43,45.47,,montoAsegurado_vacio
13902,,2135,52,1,7,1059.55,170.88,,fechaEmision_vacia;montoAsegurado_vacio
13904,2025-02-06,524,50,14,11,,,,prima_vacia;comision_vacia;montoAsegurado_vacio
13905,2025-05-10,3713,34,8,12,387.53,70.75,,montoAsegurado_vacio
13906,2025-01-24,3861,1,4,11,,2596.89,340955.71,prima_vacia
13909,2026-02-05,2388,79,2,8,,137.79,,prima_vacia;montoAsegurado_vacio
13911,2025-04-19,1104,3,2,9,,26.44,24162.39,prima_vacia
13913,2025-07-22,1245,37,4,7,1184.87,251.93,,montoAsegurado_vacio
13914,2025-12-15,2204,33,4,9,,,253841.96,prima_vacia;comision_vacia
13915,2025-09-12,766,3,9,10,1769.22,,269418.13,comision_vacia
13918,2025-12-30,2285,42,8,6,,177.21,60695.98,prima_vacia
13919,2025-09-12,2727,95,12,5,611.63,129.11,,montoAsegurado_vacio
13920,2025-03-08,613,33,2,12,1227.54,105.27,,montoAsegurado_vacio
13921,2025-06-17,384,33,1,9,145.77,35.49,,montoAsegurado_vacio
13922,2025-04-26,2641,37,12,7,1377.42,295.89,,montoAsegurado_vacio
13923,2025-03-22,2906,12,3,7,182.15,,24343.88,comision_vacia
13924,,836,71,11,4,,150.11,101428.87,fechaEmision_vacia;prima_vacia
13925,,2918,51,7,9,1409.56,,,fechaEmision_vacia;comision_vacia;montoAsegurado_vacio
13927,2025-10-25,1465,68,3,9,1316.6,,217597.44,comision_vacia
13928,2025-01-28,2954,17,1,10,,149.0,169018.21,prima_vacia
13929,2025-03-03,1586,15,5,12,743.11,90.8,,montoAsegurado_vacio
13930,2026-02-07,1211,62,4,10,,264.63,255785.38,prima_vacia
13933,2025-06-20,1757,49,13,4,1375.94,,52879.03,comision_vacia
13936,2025-12-31,735,34,1,3,1667.7,346.72,,montoAsegurado_vacio
13937,2025-10-04,1670,42,7,12,,,99416.44,prima_vacia;comision_vacia
13938,2025-04-12,726,16,11,6,,275.32,25875.27,prima_vacia
13939,,163,47,2,5,1517.51,262.45,192223.15,fechaEmision_vacia
13940,2025-08-09,1206,22,11,1,,,,prima_vacia;comision_vacia;montoAsegurado_vacio
13942,2026-01-25,1969,50,4,7,1552.69,344.24,,montoAsegurado_vacio
13943,,733,62,12,2,692.46,121.36,32590.84,fechaEmision_vacia
13946,2025-04-04,254,29,10,3,,42.86,,prima_vacia;montoAsegurado_vacio
13947,2025-01-19,2841,15,2,12,709.26,37.75,,montoAsegurado_vacio
13948,2026-01-23,1361,21,4,10,889.88,176.21,,montoAsegurado_vacio
13950,2025-04-12,2988,6,5,7,,45.41,9751.19,prima_vacia
13951,2025-04-22,1810,66,2,1,283.78,53.56,,montoAsegurado_vacio
13952,2025-07-30,2342,78,11,1,946.3,82.9,,montoAsegurado_vacio
13953,2026-07-02,2039,1,14,8,974.07,184.54,,montoAsegurado_vacio
13954,2026-01-16,459,16,9,8,,281.09,178966.23,prima_vacia
13955,2025-09-23,2211,31,4,1,1401.06,,,comision_vacia;montoAsegurado_vacio
13956,2025-04-27,1314,54,14,3,,226.74,323900.42,prima_vacia
13959,2025-03-14,1060,46,12,12,,197.84,154206.83,prima_vacia
13960,2025-05-14,1092,58,1,12,,192.07,198801.33,prima_vacia
13961,2025-09-19,884,14,15,6,,111.31,73093.8,prima_vacia
13963,2025-09-23,2966,8,2,7,94.7,,6793.57,comision_vacia
13966,,1956,75,13,11,70.71,7.98,,fechaEmision_vacia;montoAsegurado_vacio
13968,2025-03-13,354,41,1,3,1640.7,340.96,,montoAsegurado_vacio
13969,2025-01-07,1119,59,8,2,,,,prima_vacia;comision_vacia;montoAsegurado_vacio
13971,2025-08-05,2352,60,11,9,811.19,42.3,,montoAsegurado_vacio
13972,2025-10-13,821,71,5,1,1680.56,,,comision_vacia;montoAsegurado_vacio
13974,,1805,17,11,1,,107.12,351448.57,fechaEmision_vacia;prima_vacia
13975,,2065,75,2,3,942.37,62.21,46550.1,fechaEmision_vacia
13976,2025-05-13,2625,48,13,6,,,51347.33,prima_vacia;comision_vacia
13978,2025-05-10,2966,33,3,4,,473.42,131451.55,prima_vacia
13979,2025-07-05,1106,56,4,3,,181.11,60543.66,prima_vacia
13980,2025-10-18,2714,54,13,11,300.29,44.7,,montoAsegurado_vacio
13981,2026-02-10,1786,33,4,10,,104.9,45048.73,prima_vacia
13982,2025-03-23,2270,7,11,9,162.48,16.22,,montoAsegurado_vacio
13986,2025-12-23,1103,52,2,5,,,,prima_vacia;comision_vacia;montoAsegurado_vacio
13987,2025-11-27,522,14,9,6,1903.45,,,comision_vacia;montoAsegurado_vacio
13988,2025-04-05,2425,26,11,2,,115.91,355581.15,prima_vacia
13989,,94,67,13,12,,,,fechaEmision_vacia;prima_vacia;comision_vacia;montoAsegurado_vacio
13990,2025-06-05,29,18,2,12,,,167421.39,prima_vacia;comision_vacia
13991,2025-08-24,2368,70,2,1,1261.28,,113175.82,comision_vacia
13993,2025-07-10,2774,48,12,8,,90.05,,prima_vacia;montoAsegurado_vacio
13994,2025-04-29,2173,35,8,10,1658.06,206.27,,montoAsegurado_vacio
13995,2025-11-02,2815,33,11,7,1951.09,,233419.58,comision_vacia
13996,2026-01-27,1065,7,2,4,647.84,58.07,,montoAsegurado_vacio
13997,2025-02-17,310,39,10,1,523.78,,65044.82,comision_vacia
13999,2026-01-12,532,70,9,2,,18.01,14383.02,prima_vacia
14000,2025-08-03,90,74,5,1,,145.58,56049.82,prima_vacia
14001,,1630,40,11,1,1499.09,275.35,,fechaEmision_vacia;montoAsegurado_vacio
14002,2025-08-08,1138,21,11,9,926.91,136.8,,montoAsegurado_vacio
14003,2025-04-25,1690,99,2,11,,304.67,,prima_vacia;montoAsegurado_vacio
14006,,666,12,8,12,484.99,,10270.66,fechaEmision_vacia;comision_vacia
14009,2025-05-11,490,14,2,1,,1454.15,146406.79,prima_vacia
14010,2026-01-26,2405,47,11,10,1645.67,405.48,,montoAsegurado_vacio
14011,2025-05-03,1736,49,3,5,548.42,136.59,,montoAsegurado_vacio
14013,2025-06-10,1762,14,12,10,601.9,119.3,,montoAsegurado_vacio
14014,2025-10-10,1305,24,15,5,61.57,11.54,,montoAsegurado_vacio
14015,,1629,7,9,8,,,256847.82,fechaEmision_vacia;prima_vacia;comision_vacia
14016,,1132,71,10,11,209.54,,18034.57,fechaEmision_vacia;comision_vacia
14017,2026-02-15,1530,71,15,9,342.68,,9593.52,comision_vacia
14019,2025-05-04,479,31,2,11,1889.14,165.06,,montoAsegurado_vacio
14020,2025-02-03,991,17,6,11,221.49,43.84,,montoAsegurado_vacio
14021,2025-02-24,455,35,2,7,,62.76,,prima_vacia;montoAsegurado_vacio
14022,2025-10-25,3575,14,11,2,,,8730.95,prima_vacia;comision_vacia
14023,2025-12-08,1082,36,2,10,,249.0,,prima_vacia;montoAsegurado_vacio
14024,2026-02-02,1939,63,11,10,,,,prima_vacia;comision_vacia;montoAsegurado_vacio
14026,2025-08-14,1457,3,2,11,854.0,180.48,,montoAsegurado_vacio
14027,,2757,54,3,2,,199.88,175882.43,fechaEmision_vacia;prima_vacia
14030,,1916,42,8,12,820.75,189.88,,fechaEmision_vacia;montoAsegurado_vacio
14031,2025-10-09,984,60,2,5,,309.94,,prima_vacia;montoAsegurado_vacio
14032,2025-10-09,1784,71,11,12,,289.86,,prima_vacia;montoAsegurado_vacio
14034,,2502,21,9,8,305.23,47.6,,fechaEmision_vacia;montoAsegurado_vacio
14035,2025-05-30,767,9,10,8,410.66,99.1,,montoAsegurado_vacio
14038,,2343,27,8,2,,22.23,,fechaEmision_vacia;prima_vacia;montoAsegurado_vacio
14039,,372,46,13,9,,,,fechaEmision_vacia;prima_vacia;comision_vacia;montoAsegurado_vacio
14040,2025-10-21,2349,73,10,4,,58.62,,prima_vacia;montoAsegurado_vacio
14041,2025-01-04,1401,53,14,11,1662.19,364.23,,montoAsegurado_vacio
14042,2025-10-11,934,77,7,5,-252.39,,35712.08,comision_vacia
14045,2025-09-03,385,31,15,8,448.58,,,comision_vacia;montoAsegurado_vacio
14046,2025-01-01,1268,72,12,10,222.84,,17156.05,comision_vacia
14047,2025-06-17,395,26,1,10,,31.85,59041.78,prima_vacia
14048,,2639,4,8,2,1732.54,349.15,,fechaEmision_vacia;montoAsegurado_vacio
14050,2025-10-26,2201,44,9,12,1344.24,,138372.42,comision_vacia
14055,,478,36,8,4,1765.69,,,fechaEmision_vacia;comision_vacia;montoAsegurado_vacio
14057,2025-11-02,414,69,12,3,,126.51,85894.23,prima_vacia
14058,2025-05-20,742,31,14,10,,,360733.06,prima_vacia;comision_vacia
14059,2025-09-29,2347,71,8,5,,34.64,18544.29,prima_vacia
14060,2025-08-19,2479,24,14,8,378.62,69.98,,montoAsegurado_vacio
14061,2025-04-04,324,30,8,12,,202.67,,prima_vacia;montoAsegurado_vacio
14063,2026-02-18,771,68,4,5,,,107747.96,prima_vacia;comision_vacia
14066,,2278,11,5,7,,,19943.14,fechaEmision_vacia;prima_vacia;comision_vacia
14067,2025-07-13,2018,74,11,2,668.68,149.82,,montoAsegurado_vacio
14068,2025-05-19,1830,5,14,3,,16.03,27181.39,prima_vacia
14069,2025-04-06,1018,48,7,7,447.74,,,comision_vacia;montoAsegurado_vacio
14070,,2647,56,6,5,1138.71,220.68,35091.96,fechaEmision_vacia
14073,2026-04-02,964,49,2,7,1514.38,2412.25,,montoAsegurado_vacio
14074,2025-08-25,2286,79,15,11,354.69,,60798.39,comision_vacia
14075,2025-02-04,1681,24,12,1,,,,prima_vacia;comision_vacia;montoAsegurado_vacio
14077,2025-06-13,630,47,8,7,826.74,60.31,,montoAsegurado_vacio
14079,2025-06-27,342,16,3,3,426.63,64.37,,montoAsegurado_vacio
14081,,1678,11,12,11,478.88,109.18,83364.17,fechaEmision_vacia
14083,,3867,8,13,4,492.32,61.45,,fechaEmision_vacia;montoAsegurado_vacio
14084,2026-01-14,2646,31,4,2,,237.88,148286.69,prima_vacia
14085,2025-03-05,2419,60,9,9,816.97,,53562.83,comision_vacia
14086,2025-02-11,795,75,12,11,1911.48,,299335.16,comision_vacia
14087,2025-08-26,2401,71,14,8,,207.02,189114.89,prima_vacia
14090,2025-05-27,1742,38,5,5,1093.09,80.83,,montoAsegurado_vacio
14091,2025-04-07,19,25,12,2,626.69,62.74,,montoAsegurado_vacio
14092,2026-01-07,1621,34,13,12,1311.11,240.99,,montoAsegurado_vacio
14093,2025-04-23,352,67,10,12,,210.87,68342.07,prima_vacia
14094,2025-08-09,397,19,13,9,,465.34,267102.55,prima_vacia
14096,,606,45,10,1,1292.67,223.35,,fechaEmision_vacia;montoAsegurado_vacio
14097,2025-11-05,1911,12,8,7,,,,prima_vacia;comision_vacia;montoAsegurado_vacio
14099,2025-06-30,460,3,8,12,,151.14,18106.39,prima_vacia
14100,2026-01-18,928,9,2,11,,117.47,,prima_vacia;montoAsegurado_vacio
14103,2025-03-22,1364,60,15,8,,,65662.3,prima_vacia;comision_vacia
14105,2025-10-22,2458,26,4,2,1846.98,394.35,,montoAsegurado_vacio
14106,2025-11-23,3691,28,5,12,1125.54,,35336.8,comision_vacia
14110,2025-11-06,1383,29,15,9,1815.93,421.12,,montoAsegurado_vacio
14111,2025-04-08,2341,79,14,5,401.44,,,comision_vacia;montoAsegurado_vacio
14113,2025-11-29,367,2,8,8,,,,prima_vacia;comision_vacia;montoAsegurado_vacio
14115,2025-11-03,1564,1,11,1,,,102259.81,prima_vacia;comision_vacia
14118,2025-02-10,743,64,4,4,1380.07,220.98,,montoAsegurado_vacio
14119,2025-11-10,774,55,9,10,1753.88,,204687.09,comision_vacia
14121,2025-01-24,1804,63,6,6,,73.11,,prima_vacia;montoAsegurado_vacio
14123,2025-02-17,1492,26,14,12,603.93,,83148.22,comision_vacia
14125,2025-09-23,1925,18,5,5,,,,prima_vacia;comision_vacia;montoAsegurado_vacio
14126,2025-04-27,2543,47,13,12,260.65,,17455.95,comision_vacia
14127,,706,4,8,12,1587.79,245.61,,fechaEmision_vacia;montoAsegurado_vacio
14128,2025-05-15,2952,12,10,8,,140.41,,prima_vacia;montoAsegurado_vacio
14129,2025-01-21,2415,41,6,12,1444.86,346.52,,montoAsegurado_vacio
14130,2025-05-04,2404,50,6,7,,46.83,37535.91,prima_vacia
14131,2025-12-19,305,68,9,8,150.1,26.65,,montoAsegurado_vacio
14132,2025-09-07,469,12,12,4,1349.46,,83277.26,comision_vacia
14134,2025-05-25,3896,14,10,5,1196.5,206.84,,montoAsegurado_vacio
14135,,1204,20,8,3,1345.94,82.3,,fechaEmision_vacia;montoAsegurado_vacio
14136,2025-07-16,1663,103,1,8,1178.71,234.3,,montoAsegurado_vacio
14137,,1915,78,4,3,,307.78,,fechaEmision_vacia;prima_vacia;montoAsegurado_vacio
14139,2025-01-11,951,41,1,12,102.62,,,comision_vacia;montoAsegurado_vacio
14140,2025-12-30,1593,69,2,5,,20.65,,prima_vacia;montoAsegurado_vacio
14141,2025-03-01,983,33,2,11,259.91,,6186.77,comision_vacia
14142,2025-12-14,2439,9,1,9,1353.17,,213779.74,comision_vacia
14145,,1049,21,9,7,,298.48,,fechaEmision_vacia;prima_vacia;montoAsegurado_vacio
14147,2026-02-12,2149,56,7,4,179.4,,34453.21,comision_vacia
14148,2025-04-23,2281,106,4,8,,142.62,111249.67,prima_vacia
14149,,1056,12,1,11,1844.47,138.75,,fechaEmision_vacia;montoAsegurado_vacio
14150,2026-01-14,1603,61,4,6,1779.28,390.28,,montoAsegurado_vacio
14152,2025-03-07,215,59,4,10,,201.81,244009.7,prima_vacia
14153,2025-06-10,959,22,13,6,,23.12,16631.91,prima_vacia
14154,2025-09-21,2063,46,1,11,1026.47,171.92,,montoAsegurado_vacio
14155,2025-03-05,1238,1,15,11,,223.01,175951.81,prima_vacia
14157,,908,53,14,9,802.21,,119676.38,fechaEmision_vacia;comision_vacia
14160,2025-01-12,623,16,15,11,1691.72,,,comision_vacia;montoAsegurado_vacio
14161,2025-01-28,3650,48,9,2,1895.49,347.24,,montoAsegurado_vacio
14162,2025-01-15,66,33,1,2,1346.18,217.61,,montoAsegurado_vacio
14163,2026-01-19,355,66,2,4,1446.76,,56578.93,comision_vacia
14165,2025-03-23,409,16,14,1,,137.34,177894.57,prima_vacia
14166,2025-11-03,1073,54,9,7,,418.63,354502.02,prima_vacia
14167,2025-06-23,2308,7,6,6,1156.39,97.77,,montoAsegurado_vacio
14168,2025-03-01,824,79,5,11,1441.0,195.26,,montoAsegurado_vacio
14172,2025-09-08,270,1,14,10,1327.06,197.9,,montoAsegurado_vacio
14174,2025-05-01,2341,15,6,6,512.7,27.43,,montoAsegurado_vacio
14175,2025-03-10,426,40,4,10,311.39,,,comision_vacia;montoAsegurado_vacio
14176,2025-08-15,2733,15,9,11,,248.02,196393.03,prima_vacia
14178,,512,21,12,11,,314.35,110019.75,fechaEmision_vacia;prima_vacia
14179,2025-10-30,416,27,13,4,885.42,,47605.25,comision_vacia
14180,2025-05-15,1755,46,9,3,1210.42,127.21,,montoAsegurado_vacio
14181,2025-10-29,1163,33,12,12,1015.43,,124617.75,comision_vacia
14183,2025-04-19,2801,43,11,8,,132.3,176843.09,prima_vacia
14184,2025-09-18,1253,30,6,9,,107.03,,prima_vacia;montoAsegurado_vacio
14185,2025-04-18,187,80,15,1,1218.41,,82466.62,comision_vacia
14186,,1422,27,5,1,697.12,89.84,99866.68,fechaEmision_vacia
14187,2025-06-24,1167,11,7,4,,,17544.27,prima_vacia;comision_vacia
14188,2025-03-21,1541,8,4,4,1928.9,,268948.7,comision_vacia
14190,2025-11-27,3753,48,6,4,,,85326.35,prima_vacia;comision_vacia
14191,2025-01-10,575,15,11,7,390.63,45.38,,montoAsegurado_vacio
14192,2025-12-12,87,43,7,6,,191.48,85117.79,prima_vacia
14193,2025-09-20,1081,37,3,4,,,282415.17,prima_vacia;comision_vacia
14195,2025-06-29,2284,39,6,11,,,,prima_vacia;comision_vacia;montoAsegurado_vacio
14196,2025-01-20,2331,55,5,3,,782.38,120705.57,prima_vacia
14197,2025-04-01,1190,51,4,4,961.57,,186476.46,comision_vacia
14198,2025-07-25,1824,6,5,8,,144.36,259872.18,prima_vacia
14199,2025-10-10,1791,39,1,1,,13.36,5359.46,prima_vacia
14200,2025-09-07,1656,47,4,9,1119.91,,,comision_vacia;montoAsegurado_vacio
14201,,1188,27,12,4,972.05,203.31,,fechaEmision_vacia;montoAsegurado_vacio
14202,2025-08-28,2708,17,11,5,1422.28,95.64,,montoAsegurado_vacio
14203,2025-09-05,1731,69,1,1,,1889.33,,prima_vacia;montoAsegurado_vacio
14204,2025-05-27,1984,11,12,9,,102.16,317818.0,prima_vacia
14205,2025-01-11,496,32,13,8,323.56,79.12,,montoAsegurado_vacio
14206,2025-01-19,1895,24,13,12,1375.49,303.98,,montoAsegurado_vacio
14207,2025-09-22,570,8,7,11,,206.21,,prima_vacia;montoAsegurado_vacio
14208,2026-01-25,122,72,9,2,654.26,114.83,,montoAsegurado_vacio
14209,2026-01-01,2750,40,15,5,,263.49,,prima_vacia;montoAsegurado_vacio
14210,2025-06-25,2213,8,5,11,438.65,,53767.63,comision_vacia
14212,2025-05-07,840,39,5,8,94.03,,15637.64,comision_vacia
14213,,942,10,10,10,,232.69,,fechaEmision_vacia;prima_vacia;montoAsegurado_vacio
14214,2025-03-24,2007,23,9,5,,,209474.18,prima_vacia;comision_vacia
14215,2026-01-01,2641,79,4,12,,223.13,,prima_vacia;montoAsegurado_vacio
14218,2025-05-06,1421,68,1,11,734.52,,77790.53,comision_vacia
14220,2025-08-10,2099,28,9,12,315.3,,,comision_vacia;montoAsegurado_vacio
14222,2025-12-02,2612,70,12,8,405.09,76.38,,montoAsegurado_vacio
14224,2026-01-15,2099,57,15,9,,334.12,283716.79,prima_vacia
14228,2025-10-17,2911,53,11,11,,,345825.4,prima_vacia;comision_vacia
14229,2025-05-22,1151,9,5,1,,64.71,50936.73,prima_vacia
14230,,1389,35,6,5,,77.81,,fechaEmision_vacia;prima_vacia;montoAsegurado_vacio
14231,2025-02-10,2264,16,6,10,1064.53,151.0,,montoAsegurado_vacio
14232,2025-08-09,3631,23,14,2,,215.48,158367.8,prima_vacia
14234,,2188,1,2,11,,153.07,,fechaEmision_vacia;prima_vacia;montoAsegurado_vacio
14235,2025-02-22,1146,64,13,2,1199.36,103.57,,montoAsegurado_vacio
14236,2025-06-14,3794,49,9,6,,333.58,,prima_vacia;montoAsegurado_vacio
14237,2025-10-14,1110,30,11,10,,154.34,,prima_vacia;montoAsegurado_vacio
14238,2025-01-20,716,70,13,11,526.6,33.5,,montoAsegurado_vacio
14239,2025-06-16,906,5,10,3,,,133016.38,prima_vacia;comision_vacia
14240,2025-11-08,1576,60,5,11,,124.63,,prima_vacia;montoAsegurado_vacio
14241,2025-11-09,731,20,12,8,,245.47,224659.9,prima_vacia
14245,2025-05-05,422,62,15,11,,,303408.92,prima_vacia;comision_vacia
14246,2025-05-15,703,78,13,4,784.01,,116630.25,comision_vacia
14247,2025-11-24,99,16,11,12,,189.8,205890.41,prima_vacia
14248,2025-07-12,950,10,11,10,1621.57,158.27,,montoAsegurado_vacio
14249,2026-02-01,1978,68,13,9,301.47,,9367.49,comision_vacia
14250,2026-02-11,743,42,1,1,582.58,98.68,,montoAsegurado_vacio
14251,2026-01-09,1886,97,12,3,248.76,12.95,,montoAsegurado_vacio
14253,2025-08-25,245,1,7,2,,314.13,281047.04,prima_vacia
14254,2026-01-12,2871,68,10,5,,171.52,297496.96,prima_vacia
14255,2025-01-30,1895,8,7,8,702.16,168.93,,montoAsegurado_vacio
14256,2025-05-06,203,39,1,2,125.69,,23203.87,comision_vacia
14259,2025-08-23,1094,77,1,12,1865.18,,,comision_vacia;montoAsegurado_vacio
14260,2025-04-25,2146,5,10,11,990.42,,186551.74,comision_vacia
14261,,2824,62,14,10,1585.92,,,fechaEmision_vacia;comision_vacia;montoAsegurado_vacio
14262,2025-09-06,604,11,11,12,1280.5,292.74,,montoAsegurado_vacio
14263,2025-02-26,2778,25,3,8,56.02,6.46,,montoAsegurado_vacio
14270,2025-05-20,2677,16,10,4,1470.57,155.07,,montoAsegurado_vacio
14272,2025-06-02,1569,14,12,3,356.96,,,comision_vacia;montoAsegurado_vacio
14274,2025-07-21,1174,39,11,3,1664.38,,,comision_vacia;montoAsegurado_vacio
14276,2025-09-18,2363,36,11,5,,86.61,183826.52,prima_vacia
14277,2025-07-08,2888,77,3,4,,405.31,,prima_vacia;montoAsegurado_vacio
14278,2026-02-14,185,14,3,2,1772.31,,351864.79,comision_vacia
14279,2025-07-12,1671,18,13,9,1148.81,,,comision_vacia;montoAsegurado_vacio
14282,2025-12-18,418,71,6,6,414.46,,13172.52,comision_vacia
14285,2025-07-31,346,6,14,9,323.2,76.53,,montoAsegurado_vacio
14286,2025-11-25,2722,64,13,12,89.56,10.65,,montoAsegurado_vacio
14287,2025-07-31,50,7,6,8,1417.53,329.27,,montoAsegurado_vacio
14288,2025-06-06,2759,1,1,3,,202.37,108755.36,prima_vacia
14289,2025-12-24,1309,50,8,12,,126.57,40896.96,prima_vacia
14290,2025-02-12,1119,3,9,4,1880.45,2439.97,,montoAsegurado_vacio
14293,2026-01-18,1607,2,5,7,181.46,30.98,,montoAsegurado_vacio
14296,2025-11-14,1308,10,1,4,,72.88,,prima_vacia;montoAsegurado_vacio
14298,2025-12-13,736,38,14,2,,307.65,97231.58,prima_vacia
14299,2025-01-14,1159,11,5,2,1729.4,194.74,,montoAsegurado_vacio
14301,2025-08-16,530,59,3,10,1457.68,,102697.19,comision_vacia
14303,2025-07-20,1595,70,4,1,1424.95,,254797.5,comision_vacia
14304,2025-05-03,1168,77,4,12,111.6,6.64,,montoAsegurado_vacio
